,,,Name,FeH,Teff,logg,RAdeg,DEdeg,dist_x,SOURCE_ID,RA,ra_error_x,DEC,dec_error_x,parallax_x,parallax_error_x,phot_g_mean_mag_x,phot_rp_mean_mag_x,phot_bp_mean_mag_x,bp_rp_x,mh_gspphot_x,mh_gspphot_lower_x,mh_gspphot_upper_x,Column0,dist_y,ra_y,ra_error_y,dec_y,dec_error_y,parallax,parallax_error_y,Gmag,RPmag,BPmag,BP-RP,mh_gspphot_y,mh_gspphot_lower_y,mh_gspphot_upper_y,MatchID,MatchRA,MatchDEC,dstArcSec,survey,fov_radius,IAUName,band,nuv_exptime,fuv_exptime,fuv_mag,fuv_magerr,nuv_mag,nuv_magerr,fuv_flux,fuv_fluxerr,nuv_flux,nuv_fluxerr,e_bv,ra_cent,dec_cent,xCenter,yCenter,SSAPFitsFile,nuv_flux_auto,nuv_flux_aper_7,nuv_artifact,fuv_flux_auto,fuv_flux_aper_7,fuv_artifact,redG,redBP,redRP,bpDered,rpDered,gDered,NUVDered,bp_rp_dered,colorColorY
50,554,210,CS 22952-015,-3.44,4824, 1.50,354.3695833333333,-5.799055555555555,6.487884832009715e-05,2440816964991039232,354.3695319283473,0.015071174,-5.799083596443538,0.012057323,0.1158079113739074,0.015577513,12.99787,12.350971,13.466889,1.1159182,,,,210,6.48788483200971E-05,354.369531928347,0.015071174,-5.79908359644354,0.012057323,0.115807911373907,0.015577513,12.99787,12.350971,13.466889,1.1159182,NaN,NaN,NaN,2909046220830805034,354.369496715507,-5.79898426390083,0.37918510580153,MIS,0.5974653,GALEX J233728.6-054756,1,1642.1,1642.1,-999,-999,18.86589,0.02777256,-999,-999,103.191,2.638929,0.03486583,354.93299,-5.59265,1917.931,1904.582,,3.059441,3.047413,168,-99,-99,32,0.0866668425635007,0.11239597613718956,0.06338753667604216,13.35449302386281,12.287583463323957,12.9112031574365,18.6134613908,1.0669095605388534,-1.3193207527025468
51,31,19,CS 22953-003,-2.93,5002, 2.01,15.56625,-61.72938888888889,0.00010681787315367481,4710594687144052096,15.566098706011534,0.010485964,-61.729469152615245,0.009293383,0.2139883709717131,0.011380582,13.481178,12.8951845,13.884006,0.988821,-0.7297,-0.73,-0.7292,19,0.000106817873153675,15.5660987060115,0.010485964,-61.7294691526152,0.009293383,0.213988370971713,0.011380582,13.481178,12.8951845,13.884006,0.988821,-0.7297,-0.73,-0.7292,6384708083034095724,15.5658425837723,-61.7293485900499,0.61570682506549,AIS,0.5947534,GALEX J010215.8-614345,1,185.1,185.1,-999,-999,18.27713,0.04049377,-999,-999,177.4791,6.617679,0.01711014,16.1041,-61.19306,1933.515,1886.739,,5.261962,5.258612,33,-99,-99,32,0.04343815379450135,0.05576006711087228,0.03127752330845735,13.828245932889127,12.863906976691542,13.437739846205499,18.1532525864,0.9643389561975848,-1.5961286288843004
52,47,30,CS 22953-037,-2.70,6627, 4.11,21.2775,-59.26686111111111,0.00043774937197930286,4716937597925985152,21.27830335334299,0.011704912,-59.266714274700604,0.010432551,1.1697857331405608,0.013446591,13.503631,13.125714,13.726851,0.60113716,-4.122,-4.1448,-4.0454,30,0.000437749371979303,21.278303353343,0.011704912,-59.2667142747006,0.010432551,1.16978573314056,0.013446591,13.503631,13.125714,13.726851,0.60113716,-4.122,-4.1448,-4.0454,6384708102362501481,21.2778542638277,-59.2660597327229,2.49700471643749,AIS,0.4608168,GALEX J012506.6-591557,2,219,219,20.74879,0.2306217,-999,-999,18.2173,3.868604,-999,-999,0.02795579,21.10818,-58.81358,1935.943,2003.625,,-99,-99,137,0.1692318,0.2008321,0,0.07630994744210282,0.09480292255316042,0.051924709192020135,13.63204807744684,13.07378929080798,13.427321052557897,-999.2023999196,0.5582587866388593,-1016.3347130327526
53,515,187,CS 22956-050,-3.39,4844, 1.56,329.5241666666666,-65.22419444444445,7.258665534538776e-05,6399358510623784192,329.5242935353741,0.009803901,-65.2242383414011,0.012114482,0.11047845307429838,0.015638188,13.992076,13.365371,14.440195,1.0748243,,,,187,7.25866553453878E-05,329.524293535374,0.009803901,-65.2242383414011,0.012114482,0.110478453074298,0.015638188,13.992076,13.365371,14.440195,1.0748243,NaN,NaN,NaN,3908599047703758817,329.522945264862,-65.2239860259566,2.22767115807668,MIS,0.500957,GALEX J215805.5-651326,1,1690,0,-999,-999,19.45046,0.02826876,-999,-999,60.23016,1.567801,0.03359728,328.61828,-64.89923,1908.062,1961.626,,1.785725,1.727937,1,-99,-99,-999,0.08413657568270479,0.10872447095338333,0.06119959775621949,14.331470529046616,13.30417140224378,13.907939424317297,19.2072156928,1.027299126802836,-1.4623046314184363
54,1,0,CS 22957-022,-2.92,5146, 2.40,0.4395833333333333,-5.829611111111111,0.00013544086777334422,2442880061122221568,0.43956996703922563,0.014272302,-5.829742718584557,0.011637191,0.2920958228988925,0.017196732,13.111837,12.538201,13.498895,0.96069336,,,,0,0.000135440867773344,0.439569967039226,0.014272302,-5.82974271858456,0.011637191,0.292095822898893,0.017196732,13.111837,12.538201,13.498895,0.96069336,NaN,NaN,NaN,3790696216632757160,0.439738075317022,-5.82939315869744,1.39502188837751,MIS,0.5954561,GALEX J000145.5-054945,1,1624.1,0,-999,-999,17.72009,0.01278969,-999,-999,296.4598,3.491371,0.03332799,1.00289,-5.62792,1937.249,1912.53,,8.789543,8.904501,169,-99,-99,-999,0.08523689700952505,0.10906715961766976,0.06102696241735558,13.38982784038233,12.477174037582646,13.026600102990475,17.4787953524,0.9126538027996833,-1.5652913657979424
55,136,54,CS 22963-004,-3.54,5597, 3.34,44.19416666666667,-4.854861111111111,3.0385613355117304e-05,5184426749232471808,44.19414444069151,0.022393638,-4.85485135011653,0.01956897,0.18195660835684824,0.026036192,14.795828,14.275269,15.132702,0.8574333,-0.8799,-0.8802,-0.8795,54,3.03856133551173E-05,44.1941444406915,0.022393638,-4.85485135011653,0.01956897,0.181956608356848,0.026036192,14.795828,14.275269,15.132702,0.8574333,-0.8799,-0.8802,-0.8795,6377284147237358895,44.193994570997,-4.85466246622032,0.866824238305217,AIS,0.4655294,GALEX J025646.5-045116,1,118,112,-999,-999,18.53019,0.05473825,-999,-999,140.5806,7.085759,0.05181677,43.97521,-5.26603,1888.004,1964.663,,4.16798,4.199688,0,-99,-99,0,0.1354134559853794,0.1716270963267397,0.09534268286509147,14.96107490367326,14.179926317134909,14.660414544014621,18.1550365852,0.7811485865383521,-1.7182572272992873
56,551,209,CS 22966-011,-3.02,6298, 4.43,353.7791666666666,-30.381777777777778,0.0003523862782825994,2329078133745332608,353.7795363575329,0.015804248,-30.381930461145473,0.019499637,1.173408017149629,0.022364285,14.413723,14.007744,14.655986,0.648242,-3.2626,-3.7894,-2.3743,209,0.000352386278282599,353.779536357533,0.015804248,-30.3819304611455,0.019499637,1.17340801714963,0.022364285,14.413723,14.007744,14.655986,0.648242,-3.2626,-3.7894,-2.3743,6380732261872964731,353.779450825327,-30.3819347741558,0.266084235983028,AIS,0.2140529,GALEX J233507.0-302254,1,406,197,-999,-999,17.1808,0.01653981,-999,-999,487.1689,7.419595,0.01391479,353.84812,-30.58764,1900.58,1913.193,,14.44375,14.61926,0,-99,-99,0,0.03758302782570773,0.04690473453489649,0.025794235436524322,14.609081265465104,13.981949764563476,14.376139972174292,17.0800569204,0.6271315009016281,-1.410020835460581
57,558,214,CS 22966-057,-2.43,5364, 3.07,357.24083333333334,-29.65636111111111,0.00021006284356072497,2327812561502492928,357.2406620430396,0.020468023,-29.65650361591409,0.019249445,0.5560423422054787,0.02396226,14.131261,13.612399,14.4705105,0.8581114,-1.6022,-1.7169,-1.534,214,0.000210062843560725,357.24066204304,0.020468023,-29.6565036159141,0.019249445,0.556042342205479,0.02396226,14.131261,13.612399,14.4705105,0.8581114,-1.6022,-1.7169,-1.534,6380732246840577300,357.240506632325,-29.6563579279105,0.715162900581539,AIS,0.1938061,GALEX J234857.7-293922,1,207,207,-999,-999,18.09318,0.03620479,-999,-999,210.2462,7.009136,0.01908694,357.43734,-29.74762,1911.825,1874.5,,6.233453,6.380051,0,-99,-99,0,0.049648751163990555,0.0630268962129242,0.03509287919508624,14.407483603787075,13.577306120804913,14.08161224883601,17.954990554400002,0.8301774829821618,-1.5724240849840498
58,139,57,CS 22968-014,-3.58,4864, 1.60,46.62291666666666,-54.509027777777774,2.0450565823097607e-05,4734734636730938240,46.62291907858944,0.009209157,-54.509050381037255,0.010361336,0.13569233705660974,0.0109747825,13.438305,12.815329,13.881869,1.0665407,,,,57,2.04505658230976E-05,46.6229190785894,0.009209157,-54.5090503810373,0.010361336,0.13569233705661,0.0109747825,13.438305,12.815329,13.881869,1.0665407,NaN,NaN,NaN,6385869145838194684,46.6226405189526,-54.5088439183338,0.944146380681215,AIS,0.5780271,GALEX J030629.4-543031,1,194,194,-999,-999,18.99286,0.05759194,-999,-999,91.80296,4.868425,0.01234713,47.55686,-54.71233,2134.712,2363.582,,2.721805,2.837852,49,-99,-99,288,0.030880802233276713,0.039919717836197334,0.02248591773508506,13.841949282163803,12.792843082264914,13.407424197766723,18.9034667788,1.0491061998988886,-1.3540285205427773
59,534,201,CS 29491-053,-3.03,4700, 1.21,339.2345833333333,-28.518472222222222,6.430571070873832e-05,6608849659358145024,339.2345754949659,0.010436093,-28.518531351948194,0.010539232,0.16789959660762432,0.012832005,12.629747,11.970501,13.118153,1.1476517,,,,201,6.43057107087383E-05,339.234575494966,0.010436093,-28.5185313519482,0.010539232,0.167899596607624,0.012832005,12.629747,11.970501,13.118153,1.1476517,NaN,NaN,NaN,6388085818188109068,339.234554989591,-28.51844077904,0.332451285138901,AIS,0.5870926,GALEX J223656.2-283106,1,200,200,-999,-999,18.9753,0.05558279,-999,-999,93.29957,4.775184,0.01901107,339.36742,-29.09387,1911.714,1907.599,,2.766177,2.837865,1,-99,-99,0,0.04688215676186581,0.06102675692767829,0.034491761030942966,13.057126243072322,11.936009238969058,12.582864843238134,18.8376598532,1.1211170041032634,-1.0793476734712106
60,495,176,CS 29495-041,-2.74,4740, 1.34,324.13875,-28.3135,5.101801305956007e-05,6786616710767824640,324.1387004216809,0.015389071,-28.31351247923728,0.0126037765,0.17587057448131974,0.018469717,13.055799,12.420041,13.514549,1.0945082,,,,176,5.10180130595601E-05,324.138700421681,0.015389071,-28.3135124792373,0.0126037765,0.17587057448132,0.018469717,13.055799,12.420041,13.514549,1.0945082,NaN,NaN,NaN,6384356281189142939,324.138754472119,-28.3133182129174,0.720032918907108,AIS,0.3051769,GALEX J213633.3-281847,1,225.05,96,-999,-999,18.84773,0.04925675,-999,-999,104.9322,4.759317,0.03564841,324.01036,-28.59685,1898.115,1918.361,,3.111065,3.18294,0,-99,-99,0,0.08897298943805614,0.11516227960432421,0.06487884123152246,13.399386720395677,12.355162158768477,12.966826010561944,18.589635511599997,1.0442245616271997,-1.2536231389768009
61,19,12,CS 29497-034,-3.00,4983, 1.96,10.415833333333333,-26.31511111111111,0.00020217654630519253,2343863021791098624,10.41600918189274,0.022187775,-26.31523998530072,0.01441095,0.33608737805216177,0.027146,12.002368,11.365257,12.489098,1.1238403,,,,12,0.000202176546305193,10.4160091818927,0.022187775,-26.3152399853007,0.01441095,0.336087378052162,0.027146,12.002368,11.365257,12.489098,1.1238403,NaN,NaN,NaN,6380591557670604225,10.4157919345014,-26.315188543157,0.725089833455009,AIS,0.2186984,GALEX J004139.7-261854,1,189,189,-999,-999,17.36175,0.02640356,-999,-999,412.3827,10.02612,0.01103085,10.29989,-26.50768,1933.372,1914.693,,12.22646,12.48467,0,-99,-99,0,0.027293940370975447,0.0354671025974644,0.020031938407638863,12.453630897402537,11.34522506159236,11.975074059629025,17.281886646,1.108405835810176,-1.9251192867661446
62,489,172,CS 29498-043,-3.49,4639, 1.00,315.9670833333333,-29.713944444444444,8.565133375174572e-05,6788448668941293952,315.9671493555082,0.012744219,-29.71400613570093,0.0071199615,0.06110044209218134,0.018239694,13.352766,12.608793,13.9529705,1.3441772,-0.1896,-0.19,-0.1887,172,8.56513337517457E-05,315.967149355508,0.012744219,-29.7140061357009,0.0071199615,0.0611004420921813,0.018239694,13.352766,12.608793,13.9529705,1.3441772,-0.1896,-0.19,-0.1887,6384356222133339004,315.967003695206,-29.7141976335468,0.82624147130066,AIS,0.5597454,GALEX J210352.0-294251,1,216,216,-999,-999,21.10276,0.1843733,-999,-999,13.14903,2.232347,0.1045435,316.51846,-29.42564,1915.747,1935.724,,0.3898469,0.3632741,0,-99,-99,0,0.251353522180864,0.3316453104025081,0.1882945968801787,13.621325189597492,12.420498403119822,13.101412477819137,20.34586506,1.2008267864776698,-0.8122750521048534
63,560,215,CS 29499-060,-2.50,6595, 4.05,358.41791666666666,-26.978888888888886,0.0003604241101709135,2334432377416784512,358.41830671353085,0.014649952,-26.978779954715463,0.012306647,1.6207493331548517,0.019133598,12.922321,12.544534,13.145319,0.60078526,-3.7741,-4.0686,-2.9367,215,0.000360424110170913,358.418306713531,0.014649952,-26.9787799547155,0.012306647,1.62074933315485,0.019133598,12.922321,12.544534,13.145319,0.60078526,-3.7741,-4.0686,-2.9367,6380732214630418273,358.418164695655,-26.9787519470943,0.466648796290492,AIS,0.4442133,GALEX J235340.3-265843,3,180,180,20.62271,0.1829522,15.61995,0.01148493,20.46064,3.446887,2051.255,21.69292,0.02026767,357.94243,-26.84696,1921.703,1962.291,,60.8163,59.57486,0,0.1900716,0.1856677,0,0.05526624212621634,0.06868405590957252,0.03764054146853595,13.076634944090427,12.506893458531465,12.867054757873785,15.473212069199999,0.5697414855589624,-1.1524285869332571
64,526,195,CS 29502-042,-3.27,5039, 2.09,335.4533333333333,2.479138888888889,8.666619135718345e-05,2703673700854939136,335.45341281222494,0.016896604,2.4790965812094097,0.013955463,0.6617367771781557,0.019705914,12.475687,11.891581,12.874437,0.98285675,,,,195,8.66661913571834E-05,335.453412812225,0.016896604,2.47909658120941,0.013955463,0.661736777178156,0.019705914,12.475687,11.891581,12.874437,0.98285675,NaN,NaN,NaN,6376404619539514125,335.453421665396,2.47913343212967,0.136431086092782,AIS,0.4068345,GALEX J222148.8+022844,1,92,0,-999,-999,16.99392,0.03238572,-999,-999,578.6733,17.25668,0.06362472,335.78164,2.71999,1849.124,1935.73,,17.15671,17.47996,0,-99,-99,-999,0.16272541979276509,0.2083084115226692,0.11647901229756312,12.666128588477331,11.775101987702437,12.312961580207235,16.5332770272,0.8910266007748948,-1.7340828778368165
65,2,1,CS 29503-010,-1.00,6570, 4.25,1.230833333333333,-24.40536111111111,0.00016356702404764163,2336682523666418816,1.23065770417992,0.013571029,-24.405365574831492,0.0105236685,1.2568490135701793,0.015581933,13.614008,13.197055,13.869809,0.6727543,-1.0542,-1.0666,-1.0422,1,0.000163567024047642,1.23065770417992,0.013571029,-24.4053655748315,0.0105236685,1.25684901357018,0.015581933,13.614008,13.197055,13.869809,0.6727543,-1.0542,-1.0666,-1.0422,6380556356118643656,1.23058709544799,-24.4052807864227,0.383082984976197,AIS,0.4466064,GALEX J000455.3-242419,1,204.05,204.05,-999,-999,16.89385,0.02005825,-999,-999,634.5391,11.71984,0.02003962,1.54885,-24.06582,1913.86,1940.709,,18.81303,19.30551,1,-99,-99,0,0.05393175242421453,0.06742382077712428,0.037118016735516395,13.802385179222876,13.159936983264485,13.560076247575786,16.748763151200002,0.6424481959583908,-1.0411581225295379
66,490,173,CS 29506-007,-2.73,6522, 3.94,320.11958333333325,-20.773027777777777,0.0002452402087412861,6829482026274589568,320.1193549134674,0.019952955,-20.77313347682332,0.013413941,0.8494736404990636,0.02849042,14.058733,13.659354,14.2966585,0.6373043,-2.157,-2.3653,-1.8977,173,0.000245240208741286,320.119354913467,0.019952955,-20.7731334768233,0.013413941,0.849473640499064,0.02849042,14.058733,13.659354,14.2966585,0.6373043,-2.157,-2.3653,-1.8977,6379817408071204895,320.119359425316,-20.773055220591,0.282131474207956,AIS,0.5792558,GALEX J212028.6-204623,3,150,150,22.31575,0.4896344,16.897,0.02416888,4.302321,1.939746,632.7049,14.08082,0.04547362,320.2863,-20.21531,1969.939,1907.478,,18.75865,18.90871,17,0.03996694,0.05278133,256,0.1236247667574181,0.15390804489125937,0.08437625148696924,14.14275045510874,13.574977748513032,13.935108233242582,16.5677709912,0.5677727065957079,-1.1814846016721017
67,493,174,CS 29506-090,-2.62,6603, 4.18,322.6204166666666,-22.17816666666667,0.00029280908698104665,6828192853186579712,322.6202348652852,0.020334432,-22.178397420774353,0.017114786,0.8973328041745682,0.025826814,14.204751,13.805747,14.441083,0.6353359,,,,174,0.000292809086981047,322.620234865285,0.020334432,-22.1783974207744,0.017114786,0.897332804174568,0.025826814,14.204751,13.805747,14.441083,0.6353359,NaN,NaN,NaN,3891886470961564587,322.62026013956,-22.1783597946401,0.159520533866791,MIS,0.211062,GALEX J213028.8-221042,1,1120.25,0,-999,-999,17.02859,0.009488231,-999,-999,560.4846,4.896876,0.0454697,322.74703,-22.00301,1920.448,1882.636,,16.61744,16.81878,0,-99,-99,-999,0.12365847153017138,0.15392493312137767,0.08437501124835826,14.287158066878623,13.721371988751642,14.081092528469828,16.699389372000002,0.5657860781269815,-1.182971135825377
68,528,198,CS 29516-024,-3.05,4637, 1.04,336.5641666666666,2.862861111111111,0.0002464101470575182,2703747063191473536,336.5639942020583,0.012797066,2.862696080947802,0.011957535,0.29997538589354245,0.015992006,13.252258,12.531742,13.809741,1.2779989,-0.4586,-0.4594,-0.4577,198,0.000246410147057518,336.563994202058,0.012797066,2.8626960809478,0.011957535,0.299975385893542,0.015992006,13.252258,12.531742,13.809741,1.2779989,-0.4586,-0.4594,-0.4577,6376404622760741020,336.563932065917,2.86290127697062,0.771750305135726,AIS,0.3702517,GALEX J222615.3+025146,1,80,0,-999,-999,19.49677,0.1320122,-999,-999,57.71545,7.015786,0.1015465,336.85873,2.63844,1888.766,1922.96,,1.711167,1.553064,0,-99,-99,-999,0.24708381128456103,0.32403663449196685,0.18351283528234633,13.485704365508035,12.348229164717653,13.005174188715438,18.76157334,1.137475200790382,-1.88427346513748
69,41,26,CS 29518-020,-2.65,6435, 4.34,18.054999999999996,-31.001472222222223,0.0002483251369334715,5029418699461331328,18.055285063408085,0.014561208,-31.001527216914614,0.009750454,0.9486592074709231,0.020681156,13.876232,13.477237,14.112588,0.6353512,-2.1432,-2.2862,-1.9322,26,0.000248325136933471,18.0552850634081,0.014561208,-31.0015272169146,0.009750454,0.948659207470923,0.020681156,13.876232,13.477237,14.112588,0.6353512,-2.1432,-2.2862,-1.9322,6385235830361817135,18.0550284489767,-31.0014548416379,0.833613630859395,AIS,0.5344322,GALEX J011213.2-310005,1,144,144,-999,-999,16.62765,0.02036989,-999,-999,810.8461,15.20888,0.02241284,18.02367,-30.4677,1908.743,1862.653,,24.04024,24.26753,1,-99,-99,256,0.060751536584513634,0.07570807286001317,0.04157347988287397,14.036879927139987,13.435663520117126,13.815480463415486,16.4653810384,0.6012164070228607,-1.3187576072485943
70,43,28,CS 29518-043,-3.14,6550, 4.29,19.65958333333333,-30.684083333333334,0.00017668556658157316,5028773354854976768,19.65978048153043,0.014130014,-30.68414002523983,0.012620101,0.7286914490590074,0.020986125,14.451324,14.079274,14.668711,0.58943653,-2.4141,-3.1358,-2.1428,28,0.000176685566581573,19.6597804815304,0.014130014,-30.6841400252398,0.012620101,0.728691449059007,0.020986125,14.451324,14.079274,14.668711,0.58943653,-2.4141,-3.1358,-2.1428,6385235836806370708,19.6596118076322,-30.6840664479363,0.585546327993756,AIS,0.5174229,GALEX J011838.3-304102,3,224,224,21.83811,0.3964801,17.05724,0.02048258,6.679742,2.43866,545.8862,10.29573,0.02029598,19.99488,-31.11414,1895.501,1906.884,,16.18462,16.48386,1,0.06205228,0.07157559,0,0.055457834603012915,0.06885762904511847,0.03770858398972849,14.599853370954882,14.041565416010272,14.395866165396987,16.9102971048,0.5582879549446105,-1.1698986023399662
71,46,29,CS 29518-051,-2.64,5100, 2.29,21.041666666666664,-28.255861111111113,8.83535891363594e-05,5036171899878275584,21.04172206294951,0.011259962,-28.255936131818412,0.0089432495,0.41898313656510566,0.01605886,12.794385,12.240776,13.1666,0.92582417,,,,29,8.83535891363594E-05,21.0417220629495,0.011259962,-28.2559361318184,0.0089432495,0.418983136565106,0.01605886,12.794385,12.240776,13.1666,0.92582417,NaN,NaN,NaN,2459319576992681884,21.0415290524474,-28.2559685683223,0.623081853774733,MIS,0.242596,GALEX J012409.9-281521,1,2384,0,-999,-999,17.28975,0.007037815,-999,-999,440.6552,2.855662,0.01532185,21.20423,-28.06033,1882.733,1912.563,,13.0647,13.11182,0,-99,-99,-999,0.039342191695434896,0.05023629193957395,0.028086130627447844,13.116363708060426,12.212689869372552,12.755042808304566,17.178819806,0.9036738386878742,-1.4894451454711826
72,6,5,CS 29527-015,-3.32,6577, 3.89,7.294583333333333,-19.168666666666667,0.00028406482794035353,2363697631736147328,7.294822770639136,0.017994184,-19.16884201243724,0.0145897735,0.8551925969543301,0.02281182,14.113323,13.726571,14.339454,0.6128826,-3.9603,-4.1191,-3.4017,5,0.000284064827940354,7.29482277063914,0.017994184,-19.1688420124372,0.0145897735,0.85519259695433,0.02281182,14.113323,13.726571,14.339454,0.6128826,-3.9603,-4.1191,-3.4017,6380591479289549282,7.29469111845832,-19.1686724604797,0.756954981876963,AIS,0.2479658,GALEX J002910.7-191007,3,340.1,179.05,21.14414,0.2293663,16.7988,0.01467807,12.65747,2.673293,692.5951,9.36092,0.0221305,7.2377,-19.41073,2269.253,2315.842,,20.5343,20.85636,0,0.1175831,0.1177562,0,0.0602294549805702,0.074919896012647,0.04108337852611909,14.264534103987353,13.68548762147388,14.05309354501943,16.63857518,0.5790464825134727,-1.2385499563375717
73,446,139,CS 30301-015,-2.73,4889, 1.73,227.23666666666665,2.505138888888889,0.00012945964229352732,1153733493943971456,227.23680114444713,0.014164657,2.505158963843689,0.013971427,0.1667104694065736,0.016993389,12.807757,12.15468,13.297352,1.1426716,-0.0072,-0.0077,-0.0068,139,0.000129459642293527,227.236801144447,0.014164657,2.50515896384369,0.013971427,0.166710469406574,0.016993389,12.807757,12.15468,13.297352,1.1426716,-0.0072,-0.0077,-0.0068,2938601093385427392,227.236955586244,2.50525427684775,0.652894176526178,MIS,0.08824067,GALEX J150856.8+023018,1,2376,2375,-999,-999,18.85015,0.01632629,-999,-999,104.6981,1.57397,0.05086172,227.16564,2.45319,1930.949,1928.163,,3.104125,3.169334,0,-99,-99,0,0.12606918505098696,0.16375048955434984,0.09239320865907681,13.13360151044565,12.062286791340924,12.681687814949013,18.481911147199998,1.071314719104727,-1.2893915269807277
74,445,138,CS 30301-024,-2.54,6584, 4.03,227.12374999999997,-0.5997777777777779,0.00037442186501481244,4418547253297229568,227.12339554635346,0.014257435,-0.5998753282833006,0.013754968,1.7485124386231579,0.017104955,12.828236,12.420054,13.072139,0.65208435,,,,138,0.000374421865014812,227.123395546353,0.014257435,-0.599875328283301,0.013754968,1.74851243862316,0.017104955,12.828236,12.420054,13.072139,0.65208435,NaN,NaN,NaN,2934097493760150255,227.123558323683,-0.59911751172358,2.79035880804301,MIS,0.4235815,GALEX J150829.6-003556,3,1881,1881,20.69678,0.06902838,15.66421,0.003825964,19.11121,1.214748,1969.311,6.937855,0.06527259,227.38777,-0.26803,1908.929,1931.773,,58.3868,56.41627,136,0.1775359,0.1815016,0,0.1774797446809615,0.22100465336315303,0.12108832972061176,12.851134346636847,12.298965670279388,12.650756255319038,15.1916364484,0.5521686763574589,-1.2256959479234828
75,448,141,CS 30306-132,-2.56,5047, 2.16,228.57874999999996,7.450777777777778,4.4598073280725715e-05,1163455203958063872,228.57878899466124,0.012915442,7.450750336791019,0.011724566,0.31747636283719444,0.015033801,12.651873,12.050835,13.07091,1.0200758,-0.52,-0.5201,-0.5199,141,4.45980732807257E-05,228.578788994661,0.012915442,7.45075033679102,0.011724566,0.317476362837194,0.015033801,12.651873,12.050835,13.07091,1.0200758,-0.52,-0.5201,-0.5199,2932127168921085581,228.57842900821,7.45082607563928,1.31361772158936,MIS,0.4460034,GALEX J151418.8+072702,1,1615,1615,-999,-999,17.82758,0.01144477,-999,-999,268.5155,2.82974,0.03034634,228.48545,7.01446,1912.255,1930.183,,7.96104,7.754845,1,-99,-99,0,0.07673463885409411,0.0987029835807496,0.055414216475183686,12.97220701641925,11.995420783524816,12.575138361145907,17.607872498400003,0.9767862328944332,-1.3931110154138135
76,450,142,CS 30312-059,-3.22,4908, 1.75,233.7033333333333,-1.3936944444444443,9.016594603000432e-05,4415995041995447168,233.70339866022746,0.015441943,-1.3937598244794698,0.013035728,0.28018886612582217,0.017747477,12.822922,12.1652,13.299294,1.1340942,,,,142,9.01659460300043E-05,233.703398660227,0.015441943,-1.39375982447947,0.013035728,0.280188866125822,0.017747477,12.822922,12.1652,13.299294,1.1340942,NaN,NaN,NaN,3766981949844884345,233.703779700286,-1.39362230983158,1.45795961908161,MIS,0.1354542,GALEX J153448.9-012337,1,1666.4,0,-999,-999,18.28673,0.01523602,-999,-999,175.9165,2.468018,0.1232613,233.63032,-1.27981,1906.469,1896.437,,5.215632,5.279189,0,-99,-99,-999,0.3089920377872154,0.3995642364778996,0.22447173572818252,12.8997297635221,11.940728264271819,12.513929962212785,17.394318188,0.9590014992502809,-1.6621135571268262
77,451,144,CS 30312-100,-2.66,5117, 2.34,235.88208333333333,2.0215,0.0001806839131403234,4423061744962215680,235.88196849368543,0.016732596,2.0213689211621215,0.015033873,0.5411856365451568,0.021741334,12.773089,12.1676655,13.196486,1.028821,,,,144,0.000180683913140323,235.881968493685,0.016732596,2.02136892116212,0.015033873,0.541185636545157,0.021741334,12.773089,12.1676655,13.196486,1.028821,NaN,NaN,NaN,6382808103318979311,235.881978035334,2.02152449571842,0.561119475440055,AIS,0.3221223,GALEX J154331.6+020117,1,109,109,-999,-999,17.6527,0.04184419,-999,-999,315.4414,12.15413,0.08297858,236.02372,2.31084,1913.537,1930.236,,9.352315,9.588471,0,-99,-99,256,0.21097815739724737,0.27088502021077043,0.15167604554274264,12.92560097978923,12.015989454457257,12.562110842602753,17.0519350808,0.9096115253319734,-1.633628833857828
78,443,137,CS 30325-028,-2.87,4894, 1.73,226.33249999999998,6.285277777777778,2.9879204014335207e-05,1160260538563880192,226.33247587667609,0.013542023,6.285276613837266,0.012891164,0.250844907862152,0.01591943,12.624333,11.994031,13.07448,1.0804491,,,,137,2.98792040143352E-05,226.332475876676,0.013542023,6.28527661383727,0.012891164,0.250844907862152,0.01591943,12.624333,11.994031,13.07448,1.0804491,NaN,NaN,NaN,2935082656176544876,226.332544086794,6.28528859565779,0.247862538522891,MIS,0.4318374,GALEX J150519.8+061707,1,1863,1863,-999,-999,18.23113,0.009297889,-999,-999,185.1596,1.585261,0.04090861,226.746,6.15283,1801.541,1961.348,,5.489676,5.605154,0,-99,-99,0,0.10243908193183182,0.1323918633437349,0.07451359630820154,12.942088136656265,11.919517403691799,12.521893918068168,17.9349516636,1.022570732964466,-1.3360911006690293
